,area,furnishing,floor_number,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,others,maintenance_amt,brok_amt,deposit_amt,rent,total_rooms,location_encoded,mnt_amt_encoded,avalable_for_encoded
1506,1122.0,0,3,0,1,0,1,0,1,12,1,0,2,2,0,0,0,10.596634733096073,16000.0,5,15552.35652173913,0.7888970051132214,0.5010956902848794
1507,650.0,1,4,0,1,0,1,0,0,11,1,0,0,4,0,0,0,9.852194258148577,9500.0,4,16258.620689655172,0.7888970051132214,0.40577063550036524
1508,600.0,0,1,0,1,0,1,0,0,11,1,1,2,3,0,0,12500,10.46310334047155,12500.0,3,18367.34693877551,0.7888970051132214,0.5010956902848794
1509,665.0,1,1,0,1,0,1,0,1,11,1,0,0,3,0,0,0,10.126631103850338,11000.0,3,11583.333333333334,0.7888970051132214,0.5010956902848794
1510,1000.0,0,3,0,1,1,1,1,1,22,1,0,1,0,0,0,27000,11.512925464970229,27000.0,5,21684.21052631579,0.7888970051132214,0.40577063550036524
1511,728.0,1,6,0,0,0,1,0,0,11,1,0,1,2,0,0,0,10.308952660644293,11000.0,5,15000.0,0.7888970051132214,0.40577063550036524
1512,1200.0,1,1,0,1,0,1,0,0,11,1,0,1,2,0,2,23000,11.002099841204238,23000.0,7,17837.695652173912,0.05003652300949598,0.5010956902848794
1513,691.0,0,9,0,1,0,1,0,0,11,1,0,2,1,0,0,0,10.596634733096073,13000.0,5,12000.0,0.7888970051132214,0.5010956902848794
1514,498.0,1,2,0,1,0,1,1,1,11,1,0,2,2,0,0,14000,10.645424897265505,14000.0,3,19250.0,0.7888970051132214,0.5010956902848794
1515,630.0,1,2,0,1,1,1,1,0,11,1,0,2,0,0,0,13000,10.46310334047155,13000.0,5,14167.441860465116,0.7888970051132214,0.5010956902848794
1516,850.0,1,2,0,1,1,1,1,1,11,2,0,2,1,0,0,20000,10.819778284410283,21500.0,5,20126.949152542373,0.7888970051132214,0.5010956902848794
1517,760.0,0,3,0,1,1,1,1,1,11,1,0,2,1,0,76,14000,10.714417768752456,15000.0,3,20126.949152542373,0.02556610664718773,0.5010956902848794
1518,550.0,0,3,0,1,0,1,1,1,11,1,0,1,1,0,2,9000,10.126631103850338,9000.0,3,17309.5,0.05003652300949598,0.5010956902848794
1519,470.0,1,3,0,0,0,1,0,0,12,1,0,0,4,0,0,0,10.596634733096073,14500.0,3,12410.44776119403,0.7888970051132214,0.40577063550036524
1520,500.0,0,4,0,1,0,1,1,0,11,1,0,1,3,0,0,16000,10.819778284410283,16000.0,3,20005.555555555555,0.7888970051132214,0.5010956902848794
1521,950.0,2,3,0,1,1,1,0,0,12,1,0,2,4,0,0,0,11.002099841204238,20000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
1522,1000.0,1,3,0,0,0,1,0,0,12,1,0,0,2,0,26,0,10.126631103850338,15000.0,5,12321.42857142857,0.017531044558071585,0.5010956902848794
1523,1400.0,1,1,0,1,0,1,1,1,12,1,0,1,3,1,0,25000,11.225243392518447,25000.0,6,15552.35652173913,0.7888970051132214,0.5010956902848794
1524,550.0,0,0,0,0,0,1,0,0,12,1,1,0,4,0,0,0,10.308952660644293,11500.0,3,11500.0,0.7888970051132214,0.5010956902848794
1525,600.0,1,1,0,1,0,1,0,0,11,2,0,1,0,0,0,0,10.308952660644293,15000.0,5,15552.35652173913,0.7888970051132214,0.5010956902848794
1526,890.0,1,7,0,0,0,2,1,0,11,1,0,1,2,0,0,0,10.819778284410283,19500.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
1527,950.0,0,3,0,1,0,1,1,1,11,1,0,2,4,1,9,22000,11.002099841204238,19000.0,4,22352.941176470587,0.01862673484295106,0.5010956902848794
1528,744.0,0,2,0,1,0,1,1,1,12,2,0,0,2,0,43,0,9.903487552536127,12000.0,5,12000.0,0.014243973703433162,0.5010956902848794
1529,760.0,1,7,0,1,0,1,1,1,12,1,0,1,1,1,1,15000,10.373491181781864,16000.0,4,12321.42857142857,0.05003652300949598,0.5010956902848794
1530,761.0,0,1,0,1,0,1,0,0,11,1,0,0,1,0,1,0,10.596634733096073,16000.0,5,15415.0,0.05003652300949598,0.5010956902848794
1531,530.0,1,3,0,0,0,1,0,0,11,0,0,0,4,0,85,0,10.596634733096073,12500.0,4,12500.0,0.0003652300949598247,0.5010956902848794
1532,1500.0,1,7,0,0,0,1,0,0,11,2,1,0,3,0,0,0,11.225243392518447,25000.0,7,21122.96923076923,0.7888970051132214,0.40577063550036524
1533,764.0,2,3,0,0,0,0,0,0,11,1,0,0,3,0,92,0,10.308952660644293,10000.0,5,12000.0,0.0018261504747991235,0.40577063550036524
1534,1100.0,1,3,0,1,0,1,0,0,11,1,0,2,3,0,0,30000,11.156250521031495,22000.0,5,16250.0,0.7888970051132214,0.5010956902848794
1535,1000.0,1,2,0,1,0,1,0,0,11,1,0,2,2,0,0,13700,10.46310334047155,13700.0,5,12367.670807453416,0.7888970051132214,0.5010956902848794
1536,856.0,2,3,0,1,0,1,0,1,11,2,0,0,3,0,0,0,10.308952660644293,12500.0,5,11538.461538461539,0.7888970051132214,0.40577063550036524
1537,620.0,0,3,0,1,0,0,0,0,12,1,0,2,2,0,49,0,9.903487552536127,10000.0,4,12367.670807453416,0.004747991234477721,0.5010956902848794
1538,500.0,0,4,0,1,1,1,1,1,11,1,0,0,4,0,26,16500,10.596634733096073,16500.0,3,24519.23076923077,0.017531044558071585,0.5010956902848794
1539,1156.0,0,4,0,1,0,1,0,0,11,1,0,0,2,0,0,19000,11.002099841204238,19000.0,7,19136.348484848484,0.7888970051132214,0.5010956902848794
1540,719.0,0,8,0,1,0,1,0,0,11,1,0,0,1,0,0,11000,10.308952660644293,11000.0,5,12367.670807453416,0.7888970051132214,0.5010956902848794
1541,900.0,1,0,0,1,0,1,0,0,11,1,1,0,2,0,0,0,9.903487552536127,12000.0,5,12410.44776119403,0.7888970051132214,0.050401753104455806
1542,700.0,1,2,0,1,0,1,1,1,11,1,0,2,2,1,0,0,10.126631103850338,12000.0,2,14928.57142857143,0.7888970051132214,0.5010956902848794
1543,790.0,1,7,0,0,0,1,0,0,12,2,0,2,1,0,0,0,11.225243392518447,21500.0,5,15552.35652173913,0.7888970051132214,0.40577063550036524
1544,868.0,2,3,0,0,1,1,0,0,12,1,0,1,2,0,0,0,10.126631103850338,12000.0,5,12000.0,0.7888970051132214,0.5010956902848794
1545,465.0,2,4,0,1,0,1,0,0,11,1,0,2,2,0,0,0,10.46310334047155,15000.0,3,15951.375,0.7888970051132214,0.5010956902848794
1546,900.0,0,5,0,1,0,1,1,1,11,1,0,2,1,1,9,18000,10.819778284410283,18000.0,4,20126.949152542373,0.01862673484295106,0.5010956902848794
1547,1000.0,0,2,0,1,0,1,1,1,11,1,0,1,1,1,78,17000,10.596634733096073,17000.0,4,20126.949152542373,0.0007304601899196494,0.5010956902848794
1548,770.0,2,5,0,1,0,1,0,0,11,1,0,1,2,0,0,17500,10.819778284410283,17500.0,5,17309.5,0.7888970051132214,0.5010956902848794
1549,836.0,0,0,0,0,0,1,0,0,11,0,0,0,2,1,0,0,8.517193191416238,6000.0,3,6000.0,0.7888970051132214,0.40577063550036524
1550,500.0,0,1,0,1,0,1,0,1,11,1,0,0,2,0,0,0,9.903487552536127,7000.0,3,10062.5,0.7888970051132214,0.5010956902848794
1551,600.0,2,1,0,0,0,0,0,0,11,1,0,0,2,0,0,0,10.308952660644293,15000.0,3,16392.85714285714,0.7888970051132214,0.5010956902848794
1552,490.0,2,2,0,0,0,0,0,1,11,1,0,0,4,0,63,0,10.819778284410283,16000.0,3,16000.0,0.0007304601899196494,0.40577063550036524
1553,840.0,1,4,0,1,0,1,0,1,11,1,0,1,2,1,0,13500,10.308952660644293,13500.0,4,12367.670807453416,0.7888970051132214,0.5010956902848794
1554,650.0,0,1,0,0,0,1,0,0,12,1,0,1,2,0,0,0,10.308952660644293,10500.0,3,12794.14705882353,0.7888970051132214,0.5010956902848794
1555,620.0,0,3,0,1,0,0,0,0,12,0,0,0,4,0,0,0,10.126631103850338,8000.0,4,11650.0,0.7888970051132214,0.40577063550036524
1556,850.0,0,5,0,1,0,1,0,0,11,1,0,0,3,0,0,14000,10.596634733096073,14000.0,5,20126.949152542373,0.7888970051132214,0.5010956902848794
1557,500.0,0,1,0,0,0,4,0,0,11,1,0,0,1,0,0,0,8.699514748210191,6000.0,3,6000.0,0.7888970051132214,0.5010956902848794
1558,500.0,1,5,0,1,0,1,0,0,11,2,0,1,3,0,26,0,10.308952660644293,9000.0,3,12367.670807453416,0.017531044558071585,0.40577063550036524
1559,1300.0,1,4,0,0,0,1,0,0,11,1,0,2,3,0,0,30000,11.512925464970229,30000.0,7,16531.25,0.7888970051132214,0.5010956902848794
1560,750.0,1,5,0,1,1,0,0,1,11,1,0,0,2,0,9,0,10.308952660644293,15000.0,5,11333.333333333334,0.01862673484295106,0.5010956902848794
1561,550.0,0,1,0,0,0,1,0,0,11,1,1,0,2,0,24,0,9.615805480084347,8000.0,3,14876.666666666666,0.001095690284879474,0.5010956902848794
1562,600.0,2,2,0,1,0,1,0,0,11,2,0,0,2,0,0,0,10.596634733096073,14000.0,3,15552.35652173913,0.7888970051132214,0.5010956902848794
1563,724.0,1,3,0,0,0,1,0,0,22,1,0,0,2,0,0,0,10.819778284410283,20000.0,5,20777.777777777777,0.7888970051132214,0.050401753104455806
1564,750.0,1,2,0,1,1,1,0,0,11,1,0,2,2,0,0,0,10.373491181781864,16000.0,5,14876.666666666666,0.7888970051132214,0.050401753104455806
1565,500.0,0,2,0,1,0,0,0,0,11,1,0,0,4,0,0,0,10.596634733096073,13000.0,3,11750.0,0.7888970051132214,0.5010956902848794
1566,856.0,0,2,0,1,1,1,0,0,11,1,1,1,3,0,54,25000,11.225243392518447,24000.0,5,22142.85714285714,0.0007304601899196494,0.5010956902848794
1567,1010.0,2,2,0,1,1,1,1,1,11,2,0,2,1,0,0,15500,11.289781913656018,15500.0,5,15000.0,0.7888970051132214,0.5010956902848794
1568,600.0,1,5,0,0,0,1,0,0,11,2,0,0,1,0,0,0,10.126631103850338,8000.0,5,9312.5,0.7888970051132214,0.5010956902848794
1569,975.0,1,1,0,1,1,1,0,0,11,1,0,2,3,0,26,0,10.308952660644293,13500.0,5,13500.0,0.017531044558071585,0.5010956902848794
1570,520.0,0,6,0,1,0,1,1,1,11,1,0,1,2,1,1,9600,10.203592144986466,10000.0,2,12367.670807453416,0.05003652300949598,0.40577063550036524
1571,800.0,0,6,0,1,0,1,0,1,11,1,0,1,2,1,0,11000,10.126631103850338,10999.0,4,12367.670807453416,0.7888970051132214,0.5010956902848794
1572,800.0,0,4,0,1,0,1,0,0,11,1,0,2,3,0,0,0,10.308952660644293,10000.0,5,12367.670807453416,0.7888970051132214,0.050401753104455806
1573,986.0,1,1,0,1,0,1,0,0,11,1,0,2,2,0,0,15000,10.819778284410283,15000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
1574,676.0,1,4,0,1,0,1,0,0,12,1,0,0,1,0,0,0,10.596634733096073,18000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
1575,470.0,1,4,0,1,1,1,0,0,11,1,1,0,3,0,16,0,9.903487552536127,6500.0,3,7500.0,0.0003652300949598247,0.40577063550036524
1576,761.0,1,6,0,1,1,1,0,0,11,1,0,1,2,0,0,19999,11.002083174398681,19999.0,5,21122.96923076923,0.7888970051132214,0.40577063550036524
1577,750.0,0,5,0,1,0,1,0,0,11,1,0,0,4,0,0,0,10.819778284410283,17500.0,5,16392.85714285714,0.7888970051132214,0.5010956902848794
1578,1050.0,0,1,0,0,1,1,0,0,11,1,1,1,2,0,0,0,10.126631103850338,9000.0,5,12367.670807453416,0.7888970051132214,0.40577063550036524
1579,918.06,0,5,0,1,0,1,0,0,22,1,0,1,3,1,26,20000,11.082142548877775,16500.0,4,18380.434782608696,0.017531044558071585,0.40577063550036524
1580,500.0,0,4,0,1,0,1,0,0,11,1,0,0,3,0,77,0,9.903487552536127,7000.0,3,7000.0,0.02556610664718773,0.40577063550036524
1581,590.0,1,1,0,1,0,1,0,0,12,1,0,0,2,0,0,0,10.126631103850338,11500.0,3,19708.333333333332,0.7888970051132214,0.050401753104455806
1582,856.0,0,8,0,1,0,1,0,0,11,1,0,2,1,0,0,16000,10.819778284410283,16000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
1583,810.0,1,5,0,0,0,1,0,0,11,1,0,2,2,0,0,25000,11.225243392518447,25000.0,5,21122.96923076923,0.7888970051132214,0.40577063550036524
1584,500.0,0,6,0,0,0,1,0,0,6,1,0,1,3,0,0,0,10.308952660644293,13000.0,3,18968.71875,0.7888970051132214,0.5010956902848794
1585,1432.0,0,5,0,0,1,2,1,0,11,1,1,1,2,0,88,30000,11.512925464970229,30000.0,7,19295.0,0.0003652300949598247,0.5010956902848794
1586,807.0,1,9,0,1,0,1,0,0,11,1,0,1,0,0,0,190000,10.819778284410283,19000.0,5,17309.5,0.7888970051132214,0.5010956902848794
1587,800.0,1,3,0,1,0,1,0,0,11,1,0,0,3,0,0,0,10.308952660644293,9000.0,5,9312.5,0.7888970051132214,0.40577063550036524
1588,600.0,0,1,0,0,0,0,0,0,11,1,0,0,4,0,0,0,10.596634733096073,11500.0,3,13038.461538461539,0.7888970051132214,0.40577063550036524
1589,575.0,1,5,0,1,0,1,0,0,11,1,0,0,4,0,0,0,10.126631103850338,9500.0,3,15951.375,0.7888970051132214,0.40577063550036524
1590,650.0,1,1,0,1,0,1,0,1,12,1,0,1,2,0,0,0,10.308952660644293,15000.0,5,15100.0,0.7888970051132214,0.050401753104455806
1591,550.0,0,1,0,0,0,1,0,0,11,1,0,0,4,0,0,0,10.714417768752456,16000.0,3,16286.666666666666,0.7888970051132214,0.5010956902848794
1592,950.0,1,2,0,1,0,1,1,1,12,1,0,1,3,1,76,24000,10.915088464214607,24000.0,4,15588.461538461539,0.02556610664718773,0.5010956902848794
1593,850.0,1,1,0,0,0,0,0,0,11,1,0,0,4,0,0,0,10.819778284410283,23000.0,4,23000.0,0.7888970051132214,0.40577063550036524
1594,750.0,0,2,0,0,0,2,0,0,11,1,0,0,1,0,0,0,10.085809109330082,12500.0,5,12500.0,0.7888970051132214,0.050401753104455806
1595,650.0,1,3,0,1,0,1,0,1,11,1,0,1,3,0,0,0,10.596634733096073,16000.0,5,16000.0,0.7888970051132214,0.5010956902848794
1596,720.0,0,2,0,1,0,1,0,0,11,1,0,2,1,0,0,0,10.308952660644293,14000.0,5,12321.42857142857,0.7888970051132214,0.40577063550036524
1597,750.0,0,5,0,0,0,1,0,0,11,0,0,0,2,0,0,0,10.126631103850338,8000.0,5,7500.0,0.7888970051132214,0.5010956902848794
1598,680.0,0,4,0,0,0,1,0,0,11,2,0,0,3,0,0,0,9.903487552536127,11000.0,5,11000.0,0.7888970051132214,0.050401753104455806
1599,650.0,1,1,0,1,0,0,0,0,11,1,0,0,4,0,0,0,10.714417768752456,16000.0,5,16000.0,0.7888970051132214,0.40577063550036524
1600,470.0,0,1,0,1,0,1,0,0,11,1,0,2,2,0,0,10000,10.308952660644293,10001.0,3,15552.35652173913,0.7888970051132214,0.5010956902848794
1601,1251.0,2,8,0,1,0,1,1,0,11,2,0,1,2,0,0,0,11.512925464970229,25000.0,7,16690.428571428572,0.7888970051132214,0.5010956902848794
1602,675.0,0,5,0,0,0,1,0,0,11,1,0,0,2,0,0,10000,10.308952660644293,11000.0,5,12794.14705882353,0.7888970051132214,0.40577063550036524
1603,770.0,1,1,0,1,0,0,0,0,11,0,0,1,2,0,60,0,10.819778284410283,17000.0,5,14000.0,0.0003652300949598247,0.40577063550036524
1604,800.0,1,1,0,1,0,1,1,1,11,1,0,0,2,0,0,14500,10.596634733096073,14500.0,5,13923.076923076924,0.7888970051132214,0.5010956902848794
1605,676.0,0,3,0,1,0,1,0,0,22,1,0,0,1,0,0,0,10.596634733096073,14000.0,5,15444.444444444445,0.7888970051132214,0.40577063550036524
1606,850.0,1,4,0,1,1,1,1,1,11,1,0,2,3,0,26,1,11.512925464970229,30000.0,5,30000.0,0.017531044558071585,0.5010956902848794
1607,650.0,1,2,0,1,0,1,0,0,12,1,0,2,3,0,0,0,10.308952660644293,15000.0,4,20126.949152542373,0.7888970051132214,0.40577063550036524
1608,480.0,0,6,0,1,0,1,1,1,11,1,0,2,2,1,0,7500,9.615805480084347,7500.0,2,12367.670807453416,0.7888970051132214,0.5010956902848794
1609,800.0,0,1,0,1,0,1,0,0,12,1,0,2,3,0,0,0,10.596634733096073,15000.0,5,15218.75,0.7888970051132214,0.5010956902848794
1610,950.0,1,1,0,1,0,1,0,0,11,3,0,0,3,0,0,0,10.308952660644293,9500.0,5,9312.5,0.7888970051132214,0.40577063550036524
1611,500.0,2,1,0,1,0,1,1,1,12,1,0,2,4,1,0,22000,11.097410021008562,22000.0,2,22352.941176470587,0.7888970051132214,0.5010956902848794
1612,1250.0,1,1,0,1,0,1,0,0,11,1,0,0,3,0,0,0,10.46310334047155,12500.0,5,12500.0,0.7888970051132214,0.050401753104455806
1613,1150.0,0,8,0,1,1,1,1,0,11,1,0,2,2,0,0,22000,10.819778284410283,22000.0,7,15552.35652173913,0.7888970051132214,0.5010956902848794
1614,500.0,1,2,0,0,0,1,0,1,12,1,0,0,4,0,77,0,10.596634733096073,16000.0,3,16000.0,0.02556610664718773,0.5010956902848794
1615,550.0,0,2,0,0,0,1,0,0,11,1,1,0,3,0,0,0,10.126631103850338,13000.0,3,17309.5,0.7888970051132214,0.5010956902848794
1616,600.0,0,5,0,1,0,1,0,0,11,1,0,1,4,0,0,0,10.819778284410283,14800.0,3,16350.0,0.7888970051132214,0.5010956902848794
1617,940.0,0,8,0,1,0,1,0,0,11,1,0,1,2,1,0,12000,10.308952660644293,12000.0,4,12367.670807453416,0.7888970051132214,0.5010956902848794
1618,680.0,1,5,0,0,0,1,0,0,6,0,1,0,2,0,0,0,10.596634733096073,20000.0,5,17837.695652173912,0.7888970051132214,0.025931336742147554
1619,542.0,2,0,0,1,1,2,0,1,5,1,0,0,4,0,0,0,11.002099841204238,18000.0,3,16286.666666666666,0.7888970051132214,0.5010956902848794
1620,460.0,0,1,0,0,1,1,0,0,12,1,0,0,2,0,0,0,10.308952660644293,12000.0,3,13777.777777777777,0.7888970051132214,0.5010956902848794
1621,750.0,0,2,0,1,1,1,1,1,11,1,0,2,2,1,0,0,10.819778284410283,14500.0,5,15164.285714285714,0.7888970051132214,0.5010956902848794
1622,510.0,0,3,0,1,0,1,0,0,11,2,0,0,2,0,0,0,9.615805480084347,8000.0,3,16500.0,0.7888970051132214,0.5010956902848794
1623,1640.0,1,9,0,1,0,1,0,0,11,1,0,0,2,0,0,30000,11.512925464970229,30000.0,7,21122.96923076923,0.7888970051132214,0.40577063550036524
1624,490.0,0,2,0,1,0,1,0,0,6,0,0,0,3,0,0,0,9.615805480084347,7000.0,3,7000.0,0.7888970051132214,0.005843681519357195
1625,1000.0,1,4,0,1,0,1,1,0,11,1,0,2,3,0,0,20000,10.819778284410283,20000.0,5,21122.96923076923,0.7888970051132214,0.40577063550036524
1626,610.0,1,3,0,0,0,1,0,0,12,2,1,0,4,0,0,0,10.819778284410283,11500.0,3,12625.0,0.7888970051132214,0.005843681519357195
1627,500.0,0,2,0,0,0,1,0,0,11,0,0,0,4,0,0,0,10.308952660644293,13000.0,3,12410.44776119403,0.7888970051132214,0.5010956902848794
1628,889.0,0,1,0,1,1,1,0,1,11,1,1,2,1,0,0,14000,10.596634733096073,13500.0,5,15552.35652173913,0.7888970051132214,0.5010956902848794
1629,820.0,2,7,0,1,0,1,0,0,12,1,0,1,2,0,0,0,10.819778284410283,20000.0,5,17309.5,0.7888970051132214,0.40577063550036524
1630,750.0,2,1,0,1,0,1,0,0,11,1,0,2,3,0,0,15000,10.819778284410283,17000.0,3,20999.821428571428,0.7888970051132214,0.40577063550036524
1631,1014.0,1,7,0,1,0,1,0,0,11,1,0,0,2,0,57,23000,11.225243392518447,23000.0,5,24519.23076923077,0.003652300949598247,0.40577063550036524
1632,565.0,1,0,0,1,0,2,0,0,12,1,0,0,4,0,0,0,10.126631103850338,15000.0,4,11750.0,0.7888970051132214,0.5010956902848794
1633,650.0,1,3,0,1,0,1,0,0,11,1,0,1,3,0,0,30000,11.002099841204238,20000.0,5,17000.0,0.7888970051132214,0.5010956902848794
1634,650.0,1,2,0,0,0,0,0,0,11,1,0,0,4,0,0,0,10.308952660644293,12500.0,3,12500.0,0.7888970051132214,0.5010956902848794
1635,800.0,1,2,0,1,0,1,0,0,11,1,1,2,3,0,0,18000,10.819778284410283,18000.0,5,18367.34693877551,0.7888970051132214,0.5010956902848794
1636,800.0,1,5,0,1,0,1,0,0,11,1,0,1,3,0,0,0,11.082142548877775,20000.0,5,15951.375,0.7888970051132214,0.40577063550036524
1637,570.0,0,6,0,1,1,1,0,0,11,1,0,2,2,0,9,0,10.126631103850338,6000.0,3,6000.0,0.01862673484295106,0.050401753104455806
1638,550.0,2,0,0,0,0,1,0,0,11,1,0,0,4,0,0,0,10.596634733096073,17500.0,3,21250.0,0.7888970051132214,0.050401753104455806
1639,490.0,0,6,0,1,0,1,0,1,11,1,0,1,2,0,43,14000,10.714417768752456,14000.0,3,19295.0,0.014243973703433162,0.5010956902848794
1640,840.0,1,3,0,0,0,1,0,0,11,1,1,0,3,0,0,0,9.903487552536127,11000.0,5,11000.0,0.7888970051132214,0.5010956902848794
1641,680.0,1,9,0,1,0,1,0,0,11,1,0,1,2,0,0,0,10.126631103850338,12000.0,5,12367.670807453416,0.7888970051132214,0.40577063550036524
1642,700.0,1,4,0,1,1,1,1,0,11,1,0,1,2,0,0,0,10.819778284410283,18000.0,5,13777.777777777777,0.7888970051132214,0.5010956902848794
1643,780.0,0,5,0,1,1,1,0,1,11,1,0,2,1,0,0,0,10.596634733096073,15000.0,5,17309.5,0.7888970051132214,0.5010956902848794
1644,900.0,1,4,0,1,0,1,1,0,11,1,0,1,3,1,2,1,10.819778284410283,20000.0,4,18367.34693877551,0.05003652300949598,0.5010956902848794
1645,759.0,0,2,0,1,0,2,1,1,11,2,0,2,2,1,0,0,10.308952660644293,14000.0,4,11650.0,0.7888970051132214,0.5010956902848794
1646,1100.0,1,9,0,0,0,1,0,0,11,2,0,0,2,0,0,0,10.819778284410283,19000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
1647,1000.0,0,9,0,1,1,1,1,1,11,1,0,1,2,0,0,15000,10.714417768752456,15000.0,5,16690.428571428572,0.7888970051132214,0.40577063550036524
1648,942.0,0,4,0,1,1,0,0,1,11,2,0,0,3,0,92,0,10.46310334047155,7500.0,4,8450.0,0.0018261504747991235,0.5010956902848794
1649,1050.0,1,4,0,0,0,1,0,0,11,1,0,2,2,0,0,27000,11.512925464970229,27000.0,7,21122.96923076923,0.7888970051132214,0.40577063550036524
1650,640.0,0,5,0,1,0,1,0,0,11,2,0,1,3,0,0,0,10.308952660644293,12000.0,5,13454.545454545454,0.7888970051132214,0.40577063550036524
1651,690.0,0,2,0,0,0,0,0,0,11,1,0,0,4,1,0,0,10.308952660644293,8500.0,2,8500.0,0.7888970051132214,0.40577063550036524
1652,860.0,1,6,0,1,1,1,1,1,22,1,0,1,2,0,0,20000,11.002099841204238,20000.0,5,21122.96923076923,0.7888970051132214,0.40577063550036524
1653,480.0,1,2,0,1,0,1,0,0,11,1,0,1,2,0,0,0,10.308952660644293,10000.0,4,15722.222222222223,0.7888970051132214,0.050401753104455806
1654,490.0,1,0,0,0,0,0,0,1,11,2,0,0,1,0,0,0,10.126631103850338,10000.0,3,12410.44776119403,0.7888970051132214,0.5010956902848794
1655,800.0,0,7,0,1,1,1,0,1,11,1,0,2,1,0,0,0,8.517193191416238,18000.0,5,21122.96923076923,0.7888970051132214,0.5010956902848794
1656,1220.0,0,9,0,1,1,1,1,1,11,1,0,2,2,0,0,19000,10.819778284410283,19000.0,7,16690.428571428572,0.7888970051132214,0.40577063550036524
1657,778.0,2,9,0,1,0,0,0,0,11,1,0,1,2,0,0,0,10.126631103850338,12000.0,5,12000.0,0.7888970051132214,0.5010956902848794
1658,1050.0,0,6,0,1,0,1,1,1,22,1,0,2,2,1,0,17000,11.002099841204238,17000.0,4,21684.21052631579,0.7888970051132214,0.5010956902848794
1659,950.0,1,3,0,1,0,1,0,0,11,1,0,2,3,0,0,22000,11.289781913656018,23500.0,5,21980.0,0.7888970051132214,0.40577063550036524
1660,710.0,0,4,0,0,0,1,0,0,12,2,1,0,3,0,0,0,9.903487552536127,10000.0,4,10250.0,0.7888970051132214,0.5010956902848794
1661,500.0,0,2,0,0,0,0,0,0,11,1,0,0,1,0,0,0,10.308952660644293,14000.0,3,16531.25,0.7888970051132214,0.5010956902848794
1662,1100.0,2,6,0,1,0,2,1,1,11,1,0,1,2,0,0,0,10.308952660644293,22000.0,5,14876.666666666666,0.7888970051132214,0.5010956902848794
1663,880.0,2,8,0,1,0,1,1,1,11,1,0,1,1,1,0,19000,10.950806546816688,19000.0,6,16666.666666666668,0.7888970051132214,0.40577063550036524
1664,680.0,0,6,0,1,0,1,1,1,11,1,0,1,1,0,0,13500,10.46310334047155,13500.0,5,11928.57142857143,0.7888970051132214,0.40577063550036524
1665,700.0,1,6,0,1,0,1,0,1,11,2,0,1,2,0,0,0,10.46310334047155,12000.0,5,13166.666666666666,0.7888970051132214,0.40577063550036524
1666,1100.0,1,3,0,1,0,1,0,1,11,1,0,0,4,0,11,0,11.156250521031495,25000.0,7,19708.333333333332,0.0007304601899196494,0.050401753104455806
1667,779.0,1,7,0,1,1,1,0,1,11,1,0,1,3,0,0,0,11.002099841204238,12000.0,5,16690.428571428572,0.7888970051132214,0.40577063550036524
1668,500.0,0,5,0,1,0,1,1,0,11,1,0,0,2,0,0,0,10.308952660644293,12000.0,3,12321.42857142857,0.7888970051132214,0.5010956902848794
1669,625.0,2,3,0,0,0,0,0,0,11,0,0,0,4,0,0,0,9.903487552536127,9000.0,3,11666.666666666666,0.7888970051132214,0.40577063550036524
1670,645.0,1,1,0,1,0,1,0,0,11,1,0,2,3,0,64,0,11.156250521031495,23500.0,5,14876.666666666666,0.001095690284879474,0.40577063550036524
1671,750.0,1,0,0,0,0,0,0,0,11,2,0,0,2,0,0,0,10.126631103850338,10000.0,3,13777.777777777777,0.7888970051132214,0.40577063550036524
1672,880.0,1,1,0,1,1,1,1,1,11,2,0,2,1,0,0,19000,10.819778284410283,19000.0,5,20126.949152542373,0.7888970051132214,0.5010956902848794
1673,905.0,1,7,0,1,0,0,1,1,11,1,0,1,2,0,0,0,10.596634733096073,11000.0,5,16690.428571428572,0.7888970051132214,0.40577063550036524
1674,495.0,1,1,0,0,0,1,0,0,11,1,0,1,1,0,0,11000,10.308952660644293,11000.0,3,15552.35652173913,0.7888970051132214,0.5010956902848794
1675,780.0,0,0,0,0,0,1,0,0,11,1,0,0,4,0,0,0,10.596634733096073,14000.0,4,14000.0,0.7888970051132214,0.5010956902848794
1676,650.0,1,3,0,1,1,1,0,0,11,1,0,1,2,0,0,0,10.46310334047155,12000.0,5,16690.428571428572,0.7888970051132214,0.40577063550036524
1677,900.0,0,1,0,1,0,1,0,0,11,1,0,1,3,1,0,27000,11.289781913656018,28000.0,6,20100.0,0.7888970051132214,0.40577063550036524
1678,750.0,1,4,0,1,0,1,0,0,11,1,0,1,2,0,0,15000,10.596634733096073,15000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
1679,821.0,1,9,0,0,0,1,0,1,11,1,0,1,1,0,2,17000,10.714417768752456,17000.0,5,16022.727272727272,0.05003652300949598,0.40577063550036524
